PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,AVG_DIST_DEF_OFF_RATIO,AVG_DIST_MILES_DEF_MIN,ContestedDREB%,DREBChances,AVGDREBDistance,DFGA,cluster
Javonte Green,CLE,1629750,0.9142259414225942,0.0377374784110535,28.6,4.9,6.7,2.1,1
Jaxson Hayes,LAL,1629637,0.8757225433526011,0.0340832395950506,34.6,6.1,5.8,3.1,1
Jay Huff,MEM,1630643,0.878048780487805,0.0380090497737556,36.7,4.7,4.9,3.5,1
Jaylen Brown,BOS,1627759,0.906474820143885,0.0332805071315372,26.5,7.3,6.8,2.3,1
Jaylin Williams,OKC,1631119,0.876,0.0324925816023738,34.4,7.4,5.0,2.4,1
Jeremiah Robinson-Earl,NOP,1630526,0.8715596330275229,0.0386571719226856,23.0,5.4,5.3,2.3,1
Jeremy Sochan,SAS,1631110,0.9334600760456272,0.0384494909945184,30.7,7.2,5.3,3.4,1
Jericho Sims,MIL,1630579,0.8233082706766915,0.0353796445880452,40.3,4.8,4.9,2.0,1
Jock Landale,HOU,1629111,0.9155844155844156,0.0374005305039787,40.6,3.4,5.6,2.2,1
Jonathan Isaac,ORL,1628371,0.8654822335025382,0.0357068062827225,34.3,5.1,4.4,2.5,1
Jonathan Kuminga,GSW,1630228,0.8547619047619046,0.03697219361483,20.0,5.6,5.8,2.4,1
Jonathan Mogbo,TOR,1642367,0.9946236559139784,0.0386221294363256,24.5,5.0,5.9,2.6,1
Jordan Goodwin,LAL,1630692,0.8552631578947368,0.0369318181818181,24.4,5.6,6.7,2.9,1
Jordan Miller,LAC,1641757,0.8208092485549132,0.0359493670886075,26.5,3.4,7.5,1.4,1
Jordan Walsh,BOS,1641775,0.9044117647058824,0.0361764705882352,30.6,2.7,5.7,0.9,1
Josh Minott,MIN,1631169,0.9423076923076924,0.0385826771653543,34.4,2.6,6.4,0.4,1
Julian Strawther,DEN,1631124,0.8854545454545455,0.0360473723168023,29.6,4.4,7.8,1.6,1
Justin Champagnie,WAS,1630551,0.905109489051095,0.0382322713257965,32.4,5.7,5.4,2.1,1
KJ Martin,UTA,1630231,0.8785046728971961,0.035118306351183,23.0,4.5,6.8,2.2,1
Kai Jones,DAL,1630539,0.7862595419847329,0.0353951890034364,33.3,4.0,5.3,2.2,1
Karlo Matković,NOP,1631255,0.905737704918033,0.0375212224108658,35.3,6.3,5.0,4.1,1
Keegan Murray,SAC,1631099,0.925133689839572,0.0377894276976845,28.1,8.0,7.0,4.0,1
Keldon Johnson,SAS,1629640,0.8738601823708207,0.0361635220125786,23.4,6.0,5.8,2.4,1
Kelly Olynyk,NOP,203482,0.901060070671378,0.0354166666666666,20.2,5.6,5.9,3.1,1
Kenrich Williams,OKC,1629026,0.9022988505747128,0.0358857142857142,26.3,4.7,5.9,1.1,1
Kessler Edwards,DAL,1630556,0.8515625,0.0369491525423728,32.6,5.7,5.3,3.2,1
Kevin Love,MIA,201567,0.8484848484848485,0.0334661354581673,26.4,5.8,3.9,2.2,1
Kevin Porter Jr.,MIL,1629645,0.8705636743215032,0.0364192139737991,28.9,5.3,6.6,1.7,1
Kevon Looney,GSW,1626172,0.9148936170212764,0.0356846473029045,31.2,6.0,5.0,2.6,1
Kobe Brown,LAC,1641738,0.8375,0.0350785340314136,25.8,2.2,5.5,0.5,1
Kris Dunn,LAC,1627739,0.9161290322580644,0.037942551770207,25.6,5.3,6.2,1.7,1
Kyle Anderson,MIA,203937,0.8622950819672132,0.035254691689008,28.9,4.1,6.3,1.8,1
Kyshawn George,WAS,1642273,0.8631436314363146,0.0378715814506539,21.8,6.1,7.3,3.4,1
Larry Nance Jr.,ATL,1626204,0.9027027027027026,0.0360691144708423,21.3,5.8,6.0,2.2,1
Lauri Markkanen,UTA,1628374,0.838602329450915,0.0348547717842323,24.6,6.9,6.3,2.9,1
Lonzo Ball,CHI,1628366,0.8885350318471338,0.0359073359073359,29.0,4.6,7.3,2.3,1
Luguentz Dort,OKC,1629652,0.9556213017751478,0.0358093126385809,27.1,5.2,7.0,1.9,1
Luka Garza,MIN,1630568,0.904255319148936,0.0404761904761904,42.9,1.9,4.9,1.4,1
Luke Kornet,BOS,1628436,0.8899297423887588,0.0348623853211009,45.4,5.0,5.5,4.0,1
Marvin Bagley III,MEM,1628963,0.9333333333333336,0.0390697674418604,28.6,2.9,3.8,1.3,1
Matas Buzelis,CHI,1641824,0.916155419222904,0.0383561643835616,24.4,4.7,6.6,3.4,1
Matt Ryan,NYK,1630346,0.7741935483870968,0.0352941176470588,25.0,1.0,4.5,0.3,1
Max Christie,DAL,1631108,0.8786666666666668,0.0360503282275711,22.7,5.2,6.8,3.0,1
Maxi Kleber,LAL,1628467,0.8893442622950819,0.034065934065934,38.6,4.5,6.2,2.7,1
Maxwell Lewis,BKN,1641721,0.9166666666666669,0.0376712328767123,33.3,2.3,5.7,0.7,1
Micah Potter,UTA,1630695,0.891213389121339,0.0365351629502572,21.0,5.8,5.5,3.4,1
Mo Bamba,NOP,1628964,0.8701298701298701,0.0337531486146095,29.7,5.8,4.2,2.9,1
Moritz Wagner,ORL,1629021,0.8583690987124463,0.0354609929078014,26.9,6.3,4.6,2.3,1
Moses Moody,GSW,1630541,0.8560747663551402,0.0349351639969488,28.6,4.0,6.8,2.0,1
Mouhamed Gueye,ATL,1631243,0.9133333333333332,0.0392550143266475,37.0,4.6,6.8,1.5,1
Moussa Diabaté,CHA,1631217,0.9327146171693736,0.0377464788732394,29.6,6.2,4.4,3.7,1
Naji Marshall,DAL,1630230,0.9081967213114754,0.0354900704676489,25.7,6.5,6.4,2.4,1
Neemias Queta,BOS,1629674,0.9388489208633094,0.0351752021563342,36.7,5.5,4.7,3.2,1
Nicolas Batum,LAC,201587,0.901840490797546,0.0359706362153344,30.7,4.1,6.7,2.0,1
Nikola Jović,MIA,1631107,0.8648648648648648,0.0359861591695501,26.0,5.7,6.2,3.2,1
Noah Clowney,BKN,1641730,0.8024691358024691,0.0340314136125654,28.1,5.3,6.3,3.5,1
OG Anunoby,NYK,1628384,0.930704898446834,0.0332479726845924,33.2,6.5,6.2,2.9,1
Obi Toppin,IND,1630167,0.8992932862190813,0.0395186335403726,19.9,5.6,5.1,2.4,1
Orlando Robinson,TOR,1631115,0.9315068493150686,0.0378478664192949,34.1,5.7,5.3,3.4,1
Oso Ighodaro,PHX,1642345,0.8456790123456789,0.0349936143039591,27.1,5.0,5.6,3.1,1
PJ Hall,DEN,1641790,0.875,0.0338709677419354,35.7,1.8,3.9,0.4,1
Pacome Dadiet,NYK,1642359,0.7608695652173914,0.0357142857142857,28.6,2.4,7.2,0.5,1
Pat Connaughton,MIL,1626192,0.7714285714285714,0.0342494714587737,17.9,3.6,5.1,1.0,1
Patrick Baldwin Jr.,LAC,1631116,0.9756097560975612,0.0396039603960396,35.3,1.9,5.7,0.5,1
Patrick Williams,CHI,1630172,0.8957952468007312,0.0369253956292388,23.3,5.5,6.8,3.1,1
Paul Reed,DET,1630194,0.943661971830986,0.0382857142857142,39.1,3.9,4.5,1.9,1
Peyton Watson,DEN,1631212,0.9646182495344504,0.0371859296482412,20.0,5.2,7.0,2.8,1
Precious Achiuwa,NYK,1630173,0.8857142857142857,0.0354101765316718,31.8,6.9,5.5,3.7,1
Quentin Grimes,PHI,1629656,0.8882602545968882,0.0361542890040299,26.5,6.0,6.6,2.6,1
Quinten Post,GSW,1642366,0.8772727272727272,0.0369731800766283,33.7,5.8,4.2,3.1,1
Robert Williams III,POR,1629057,0.8970588235294118,0.0347578347578347,26.5,6.1,6.4,2.5,1
Rui Hachimura,LAL,1629060,0.9007751937984496,0.0357979051139864,23.2,6.7,6.6,3.6,1
Sandro Mamukelashvili,SAS,1630572,0.86,0.0374727668845315,24.7,3.7,5.7,1.9,1
Shake Milton,LAL,1629003,0.8473520249221184,0.0346055979643765,32.9,2.4,8.1,0.9,1
Simone Fontecchio,DET,1631323,0.8461538461538461,0.0373052245646196,25.2,4.3,6.3,1.4,1
Spencer Jones,DEN,1642461,0.925,0.0393617021276595,50.0,0.9,7.6,0.3,1
Steven Adams,HOU,203500,0.8517110266159694,0.0336336336336336,42.7,4.8,4.5,2.3,1
Taj Gibson,CHA,201959,0.8728813559322034,0.0334415584415584,44.6,4.1,5.6,1.9,1
Talen Horton-Tucker,CHI,1629659,0.9128440366972476,0.0363138686131386,26.9,3.2,6.7,0.8,1
Tari Eason,HOU,1631106,0.908713692946058,0.0361386138613861,29.6,6.5,6.4,2.8,1
Taurean Prince,MIL,1627752,0.9464285714285714,0.0351964582180409,21.4,5.4,6.6,2.5,1
Thomas Bryant,IND,1628418,0.9283387622149836,0.0357590966122961,40.1,5.0,5.2,3.6,1
Tidjane Salaün,CHA,1642275,0.8226600985221675,0.0363043478260869,18.9,5.2,5.1,2.1,1
Tobias Harris,DET,202699,0.894047619047619,0.034881560613098,27.4,8.2,6.3,2.8,1
Tosan Evbuomwan,BKN,1641787,0.872037914691943,0.0367265469061876,28.3,4.8,6.7,2.7,1
Trayce Jackson-Davis,GSW,1631218,0.9095890410958906,0.0368888888888888,34.5,5.9,4.8,3.4,1
Trendon Watford,BKN,1630570,0.8181818181818181,0.0338788870703764,22.2,4.8,6.0,1.8,1
Trey Jemison III,LAL,1641998,0.8758620689655173,0.0364942528735632,37.0,3.5,6.1,1.8,1
Trey Lyles,SAC,1626168,0.8953488372093023,0.0362865221489161,27.0,6.0,4.9,2.4,1
Tristan Thompson,CLE,202684,0.8854166666666666,0.033203125,23.0,3.8,4.6,1.1,1
Tristan Vukcevic,WAS,1641774,0.9626168224299066,0.0367857142857142,33.9,5.6,4.5,2.6,1
Zach Collins,CHI,1628380,0.8928571428571429,0.0355756791720569,43.8,5.1,4.6,2.9,1
Zeke Nnaji,DEN,1630192,0.9245283018867926,0.0369114877589453,28.8,3.1,6.3,2.2,1
Ziaire Williams,BKN,1630533,0.9404096834264432,0.037771129394166,21.3,5.5,6.0,2.3,1
Zion Williamson,NOP,1629627,0.8672566371681416,0.0354216867469879,30.7,6.8,6.2,2.5,1
